,ER(N h-1),SR(mmWE h-1),V_H(cm d-1)
2019-08-11 02:15:00,0.0,2.1830270092059285,6.999700504200947
2019-08-11 02:30:00,0.0,2.1868658877318774,7.331408419007459
2019-08-11 02:45:00,0.0,2.1770830510117936,7.210756529651411
2019-08-11 03:00:00,0.0,2.1673002142917093,7.362871779267457
2019-08-11 03:15:00,0.0,2.12103849954985,7.678449568669877
2019-08-11 03:30:00,0.0,2.0747767848079905,8.36131355540941
2019-08-11 03:45:00,0.0,2.0263988626029588,9.181411169765234
2019-08-11 04:00:00,0.0,1.9780209403979272,9.935760438950698
2019-08-11 04:15:00,0.0,1.950875338163591,10.6138812542278
2019-08-11 04:30:00,0.0,1.923729735929255,11.06112363982607
2019-08-11 04:45:00,0.0,1.8793956825384854,11.18084701107234
2019-08-11 05:00:00,0.0,1.835061629147716,11.464690838726002
2019-08-11 05:15:00,0.0,1.7879332405981758,11.749775858095102
2019-08-11 05:30:00,0.0,1.7408048520486354,11.752728983162587
2019-08-11 05:45:00,4.0,1.7393320899064624,11.758142494958392
2019-08-11 06:00:00,0.0,1.7378593277642893,11.786444635077446
2019-08-11 06:15:00,4.0,1.712822371347346,12.25352430918491
2019-08-11 06:30:00,16.0,1.6877854149304028,12.113140297758545
2019-08-11 06:45:00,12.0,1.6715850313664948,11.843934499629519
2019-08-11 07:00:00,0.0,1.6553846478025869,11.900426830584166
2019-08-11 07:15:00,0.0,1.649493599233898,11.732985303204659
2019-08-11 07:30:00,0.0,1.643602550665209,11.778554227378146
2019-08-11 07:45:00,8.0,1.6362387399543468,11.631100444155377
2019-08-11 08:00:00,4.0,1.6288749292434848,11.396582733230835
2019-08-11 08:15:00,8.0,1.6332932156700006,11.339437297185654
2019-08-11 08:30:00,4.0,1.6377115020965167,11.426288836007213
2019-08-11 08:45:00,0.0,1.6391842642386898,11.558876721103573
2019-08-11 09:00:00,0.0,1.6406570263808626,11.917493511479478
2019-08-11 09:15:00,0.0,1.6288749292434779,12.121423794975959
2019-08-11 09:30:00,0.0,1.617092832106093,12.118917884467363
2019-08-11 09:45:00,4.0,1.5920558756891496,11.9869888307255
2019-08-11 10:00:00,4.0,1.5670189192722064,11.922556379063053
2019-08-11 10:15:00,4.0,1.5523179782844005,11.854232277846044
2019-08-11 10:30:00,0.0,1.5376170372965945,11.654749837321944
2019-08-11 10:45:00,0.0,1.521627873834594,11.490798063717468
2019-08-11 11:00:00,0.0,1.5056387103725937,11.617320492407012
2019-08-11 11:15:00,0.0,1.4956739976489186,12.02691766478257
2019-08-11 11:30:00,0.0,1.4857092849252436,12.341266237529945
2019-08-11 11:45:00,4.0,1.4896086347224167,12.684367949668555
2019-08-11 12:00:00,0.0,1.4935079845195902,12.976274113603285
2019-08-11 12:15:00,0.0,1.5002379093035263,13.491153959723569
2019-08-11 12:30:00,0.0,1.5069678340874624,13.743770295977335
2019-08-11 12:45:00,16.0,1.513697758871399,13.727799116724556
2019-08-11 13:00:00,0.0,1.520427683655335,14.024102541254843
2019-08-11 13:15:00,0.0,1.5390417549521649,14.31358195155514
2019-08-11 13:30:00,0.0,1.557655826248995,14.708039387176424
2019-08-11 13:45:00,0.0,1.5815819785088374,15.12249384560812
2019-08-11 14:00:00,0.0,1.6055081307686796,15.44371604005084
2019-08-11 14:15:00,0.0,1.665026476917183,15.96769759579899
2019-08-11 14:30:00,0.0,1.7245448230656863,16.423491270594894
2019-08-11 14:45:00,0.0,1.7757766601634124,17.071582636002496
2019-08-11 15:00:00,0.0,1.8270084972611385,18.14063772859479
2019-08-11 15:15:00,0.0,1.8916663930894386,18.96018849071316
2019-08-11 15:30:00,0.0,1.9563242889177388,19.83589756075909
2019-08-11 15:45:00,0.0,2.034034717401672,20.291435175401485
2019-08-11 16:00:00,0.0,2.1117451458856054,20.501213483118093
2019-08-11 16:15:00,8.0,2.2059592277218965,20.406630184803003
2019-08-11 16:30:00,112.0,2.300173309558187,20.396600620300283
2019-08-11 16:45:00,0.0,2.350522028671995,20.44326536334583
2019-08-11 17:00:00,20.0,2.4008707477858025,20.404541135674737
2019-08-11 17:15:00,0.0,2.4715304203625967,20.396733176976355
2019-08-11 17:30:00,0.0,2.5421900929393906,20.51536886369478
2019-08-11 17:45:00,0.0,2.5777911803060274,20.91565863435938
2019-08-11 18:00:00,0.0,2.6133922676726637,20.894614677377632
2019-08-11 18:15:00,0.0,2.6099015775674546,20.98054096526979
2019-08-11 18:30:00,0.0,2.6064108874622454,20.94096537384007
2019-08-11 18:45:00,0.0,2.6432591479840437,20.711386275539805
2019-08-11 19:00:00,4.0,2.680107408505842,20.27631262750005
2019-08-11 19:15:00,4.0,2.702156506219877,19.932101067141677
2019-08-11 19:30:00,0.0,2.7242056039339126,19.819286976182006
2019-08-11 19:45:00,0.0,2.7072288708544536,19.991682863812017
2019-08-11 20:00:00,0.0,2.6902521377749946,20.25372772281867
2019-08-11 20:15:00,4.0,2.6519816532886082,20.359515956092373
2019-08-11 20:30:00,0.0,2.613711168802222,20.57118438332725
2019-08-11 20:45:00,0.0,2.6037624599598868,21.072272785910517
2019-08-11 21:00:00,0.0,2.593813751117551,22.283311514640335
2019-08-11 21:15:00,0.0,2.5541736819705276,23.101830669129853
2019-08-11 21:30:00,0.0,2.514533612823504,23.645614613243655
2019-08-11 21:45:00,0.0,2.5238330977736636,23.766883343420165
2019-08-11 22:00:00,0.0,2.5331325827238236,23.610131205558677
2019-08-11 22:15:00,0.0,2.566843560536886,23.01843715949901
2019-08-11 22:30:00,0.0,2.6005545383499484,22.33831870520685
2019-08-11 22:45:00,0.0,2.579825934311514,21.39918741456617
2019-08-11 23:00:00,4.0,2.5590973302730795,20.561049119430766
2019-08-11 23:15:00,8.0,2.4913352497872574,19.47833345036211
2019-08-11 23:30:00,4.0,2.4235731693014353,18.488543896189928
2019-08-11 23:45:00,4.0,2.406060951003548,17.427263068780725
2019-08-12 00:00:00,4.0,2.3885487327056603,15.65938923098423
2019-08-12 00:15:00,8.0,2.354211872938712,13.473811675864008
2019-08-12 00:30:00,0.0,2.319875013171764,11.364453363809714
2019-08-12 00:45:00,0.0,2.280825039425417,9.455725581482723
2019-08-12 01:00:00,16.0,2.2417750656790694,7.619801259120079
2019-08-12 01:15:00,4.0,2.2098145366585467,5.743283141594974
2019-08-12 01:30:00,12.0,2.1778540076380244,4.6558835960626155
2019-08-12 01:45:00,0.0,2.134064239478329,3.77929713634705
2019-08-12 02:00:00,4.0,2.090274471318634,3.1558332602846417
2019-08-12 02:15:00,4.0,2.0064268860309693,2.6947998486677074
2019-08-12 02:30:00,0.0,1.9225793007433045,2.5192337466656234
2019-08-12 02:45:00,0.0,1.856673888870463,2.6255783871735545
2019-08-12 03:00:00,0.0,1.7907684769976215,3.3712426655988263
2019-08-12 03:15:00,0.0,1.7671940574126808,4.336533375125213
2019-08-12 03:30:00,0.0,1.7436196378277402,5.027561485033151
2019-08-12 03:45:00,8.0,1.6897442034544086,5.971349457424412
2019-08-12 04:00:00,0.0,1.6358687690810771,6.488104165769767
2019-08-12 04:15:00,4.0,1.6044716331322575,7.465076440220436
2019-08-12 04:30:00,0.0,1.5730744971834376,8.610624490189293
2019-08-12 04:45:00,4.0,1.5405914653843595,9.35911369632874
2019-08-12 05:00:00,0.0,1.5081084335852817,10.032056334609006
2019-08-12 05:15:00,12.0,1.4815987150261654,10.53550724761639
2019-08-12 05:30:00,32.0,1.4550889964670488,11.059672534733973
2019-08-12 05:45:00,24.0,1.4315248021922753,11.623008909811617
2019-08-12 06:00:00,12.0,1.4079606079175018,11.88196617350406
2019-08-12 06:15:00,0.0,1.3976512729222934,11.880709639333737
2019-08-12 06:30:00,76.0,1.3873419379270848,11.74553392171123
2019-08-12 06:45:00,104.0,1.3667232679366648,11.652098811996071
2019-08-12 07:00:00,72.0,1.3461045979462447,11.629950616532973
2019-08-12 07:15:00,60.0,1.3446318358040679,11.381901512474782
2019-08-12 07:30:00,88.0,1.3431590736618912,11.627682590176148
2019-08-12 07:45:00,204.0,1.3431590736618912,11.486337101925534
2019-08-12 08:00:00,128.0,1.343159073661891,11.277465140088301
2019-08-12 08:15:00,80.0,1.343159073661891,11.308728362207308
2019-08-12 08:30:00,12.0,1.343159073661891,11.432971054517425
2019-08-12 08:45:00,4.0,1.3328497386666793,11.758954019471611
2019-08-12 09:00:00,0.0,1.3225404036714674,12.150734972761883
2019-08-12 09:15:00,0.0,1.3295083065340831,12.372630404331556
2019-08-12 09:30:00,0.0,1.3364762093966989,12.283396057409277
2019-08-12 09:45:00,0.0,1.337553063690622,12.115049476127679
2019-08-12 10:00:00,0.0,1.3386299179845453,11.82193935160598
2019-08-12 10:15:00,0.0,1.3268656078031102,11.743382187096033
2019-08-12 10:30:00,0.0,1.3151012976216752,11.696411914023937
2019-08-12 10:45:00,0.0,1.3109587090123827,11.676531643426395
2019-08-12 11:00:00,0.0,1.3068161204030901,12.085980699490497
2019-08-12 11:15:00,48.0,1.2951666771246622,12.404362863946204
2019-08-12 11:30:00,96.0,1.2835172338462342,12.92853308970318
2019-08-12 11:45:00,40.0,1.2917013174861616,13.727355781564633
2019-08-12 12:00:00,32.0,1.2998854011260887,14.392312259338226
2019-08-12 12:15:00,8.0,1.3080694847660161,14.85150132173502
2019-08-12 12:30:00,12.0,1.3338738007265687,15.346534747302275
2019-08-12 12:45:00,24.0,1.3596781166871212,15.52928382453001
2019-08-12 13:00:00,72.0,1.3845843345988196,15.959098044855013
2019-08-12 13:15:00,60.0,1.4094905525105177,16.548218744142243
2019-08-12 13:30:00,48.0,1.4269223796099124,17.33408739144889
2019-08-12 13:45:00,8.0,1.4443542067093071,17.947314069499225
2019-08-12 14:00:00,32.0,1.4802836560347412,18.714461298354383
2019-08-12 14:15:00,12.0,1.5162131053601755,19.1167820932865
2019-08-12 14:30:00,68.0,1.5907797361125824,19.552763731454657
2019-08-12 14:45:00,28.0,1.6653463668649895,20.094267207753
2019-08-12 15:00:00,40.0,1.7259350452772948,20.569587151006477
2019-08-12 15:15:00,8.0,1.7865237236896,21.12684998086478
2019-08-12 15:30:00,8.0,1.8348589506318427,21.675153047520922
2019-08-12 15:45:00,0.0,1.883194177574085,21.71007360758242
2019-08-12 16:00:00,0.0,1.9158292790885199,21.592212708681473
2019-08-12 16:15:00,0.0,1.948464380602955,21.025917460560468
2019-08-12 16:30:00,0.0,2.0121519738996345,20.731154510505984
2019-08-12 16:45:00,0.0,2.075839567196314,
2019-08-12 17:00:00,0.0,2.122596190850464,
2019-08-12 17:15:00,4.0,2.169352814504614,
2019-08-12 17:30:00,24.0,2.19893611321094,
2019-08-12 17:45:00,0.0,2.2285194119172664,
2019-08-12 18:00:00,8.0,2.244274047503524,
2019-08-12 18:15:00,8.0,2.2600286830897818,
2019-08-12 18:30:00,0.0,2.2757833186760394,
2019-08-12 18:45:00,4.0,2.3047460096166485,
2019-08-12 19:00:00,4.0,2.3337087005572577,
2019-08-12 19:15:00,0.0,2.373031257214043,
2019-08-12 19:30:00,0.0,2.4123538138708285,
2019-08-12 19:45:00,0.0,2.4110255707457497,
2019-08-12 20:00:00,0.0,2.4096973276206715,
2019-08-12 20:15:00,0.0,2.4365000906580745,
2019-08-12 20:30:00,0.0,2.463302853695477,
2019-08-12 20:45:00,0.0,2.47590714775307,
2019-08-12 21:00:00,0.0,2.4885114418106626,
2019-08-12 21:15:00,0.0,2.501115735868255,
2019-08-12 21:30:00,0.0,2.46797554269953,
2019-08-12 21:45:00,4.0,2.4348353495308035,
2019-08-12 22:00:00,0.0,2.4039987054676093,
2019-08-12 22:15:00,4.0,2.3731620614044155,
2019-08-12 22:30:00,0.0,2.3559722893633035,
2019-08-12 22:45:00,36.0,2.3387825173221914,
2019-08-12 23:00:00,12.0,2.2921824320174276,
2019-08-12 23:15:00,4.0,2.245582346712664,25.54100443151323
2019-08-12 23:30:00,16.0,2.212171300192426,24.912929432133996
2019-08-12 23:45:00,8.0,2.1787602536721886,24.211277445374403
2019-08-13 00:00:00,36.0,2.175658212933498,23.29711577513814
2019-08-13 00:15:00,8.0,2.1725561721948075,22.528231582579004
2019-08-13 00:30:00,16.0,2.139371898415413,22.059335891478796
2019-08-13 00:45:00,32.0,2.1061876246360187,21.012700510501332
2019-08-13 01:00:00,8.0,2.053876572744036,20.17113366036288
2019-08-13 01:15:00,24.0,2.0015655208520537,19.409747764927282
2019-08-13 01:30:00,16.0,1.987818416324593,18.967029827699886
2019-08-13 01:45:00,0.0,1.9740713117971325,18.45577795896371
2019-08-13 02:00:00,0.0,1.9528785721824269,17.922458586027577
2019-08-13 02:15:00,0.0,1.9316858325677215,17.68362096468833
2019-08-13 02:30:00,0.0,1.89955498468596,17.34603501268063
2019-08-13 02:45:00,8.0,1.8674241368041984,16.450010224201456
2019-08-13 03:00:00,0.0,1.8512499933793287,15.969090715052404
2019-08-13 03:15:00,0.0,1.8350758499544588,15.663377461128954
2019-08-13 03:30:00,0.0,1.7977552064318418,15.033902949478724
2019-08-13 03:45:00,0.0,1.7604345629092248,14.547918719274127
2019-08-13 04:00:00,0.0,1.7700035158630134,13.952144854034305
2019-08-13 04:15:00,0.0,1.779572468816802,13.518951941588783
2019-08-13 04:30:00,28.0,1.7690252332857574,13.052339742160113
2019-08-13 04:45:00,16.0,1.7584779977547127,13.034877301395133
2019-08-13 05:00:00,0.0,1.7363865656221158,13.183708026907434
2019-08-13 05:15:00,0.0,1.7142951334895191,13.138084317547689
2019-08-13 05:30:00,8.0,1.7098768470629997,13.0714840040016
2019-08-13 05:45:00,24.0,1.7054585606364805,12.78259818679859
2019-08-13 06:00:00,16.0,1.7142951334895193,12.553844600505881
2019-08-13 06:15:00,0.0,1.723131706342558,12.327265551329825
2019-08-13 06:30:00,0.0,1.7201861820582116,12.494209538003824
2019-08-13 06:45:00,0.0,1.7172406577738653,12.677768047272194
2019-08-13 07:00:00,0.0,1.7393320899064622,12.907543656914669
2019-08-13 07:15:00,0.0,1.761423522039059,13.157734444263149
2019-08-13 07:30:00,0.0,1.771732857034271,13.19558618624927
2019-08-13 07:45:00,0.0,1.7820421920294829,13.25312693368918
2019-08-13 08:00:00,0.0,1.7437503763329816,13.198216819436201
2019-08-13 08:15:00,4.0,1.7054585606364805,13.151169783996448
2019-08-13 08:30:00,8.0,1.7010402742099608,13.241482585263224
2019-08-13 08:45:00,0.0,1.6966219877834414,12.630168849111483
2019-08-13 09:00:00,0.0,1.703985798494307,12.527186202114425
2019-08-13 09:15:00,0.0,1.7113496092051728,12.541723773388734
2019-08-13 09:30:00,0.0,1.6980947499256147,12.383992112495518
2019-08-13 09:45:00,0.0,1.6848398906460564,12.236385197111556
2019-08-13 10:00:00,4.0,1.6833671285038834,11.877262419262449
2019-08-13 10:15:00,4.0,1.6818943663617103,11.724499205315961
2019-08-13 10:30:00,4.0,1.6925394301504806,11.641678528349267
2019-08-13 10:45:00,0.0,1.7031844939392506,12.062931100912252
2019-08-13 11:00:00,16.0,1.68978644747479,12.526075418663218
2019-08-13 11:15:00,0.0,1.6763884010103294,12.953039550624053
2019-08-13 11:30:00,0.0,1.688712108766891,13.476772614324052
2019-08-13 11:45:00,0.0,1.7010358165234527,13.995038178096147
2019-08-13 12:00:00,8.0,1.7362691563863164,14.678376970845303
2019-08-13 12:15:00,0.0,1.77150249624918,15.620455941635372
2019-08-13 12:30:00,0.0,1.8024780725839655,16.651548428907333
2019-08-13 12:45:00,0.0,1.833453648918751,17.566402959802776
2019-08-13 13:00:00,0.0,1.8660336064907321,18.424953590158484
2019-08-13 13:15:00,0.0,1.8986135640627135,19.909581869955783
2019-08-13 13:30:00,0.0,1.9266654095132,21.301983690068667
2019-08-13 13:45:00,0.0,1.9547172549636864,22.58802446161942
2019-08-13 14:00:00,0.0,2.020525513410047,23.563223415281044
2019-08-13 14:15:00,0.0,2.086333771856408,24.643097583925694
2019-08-13 14:30:00,0.0,2.1481684177750022,25.810304168568138
2019-08-13 14:45:00,0.0,2.210003063693596,26.761329879007906
2019-08-13 15:00:00,8.0,2.2518473616511994,28.050641968033368
2019-08-13 15:15:00,0.0,2.2936916596088026,29.33374724820599
2019-08-13 15:30:00,0.0,2.3563151504552717,30.59111935478567
2019-08-13 15:45:00,0.0,2.418938641301741,31.690661475812668
2019-08-13 16:00:00,0.0,2.474630546656436,32.38464267019275
2019-08-13 16:15:00,0.0,2.5303224520111307,33.21348939117679
2019-08-13 16:30:00,0.0,2.5783957507004787,33.909893338290686
2019-08-13 16:45:00,0.0,2.6264690493898266,
2019-08-13 17:00:00,0.0,2.6637367613919634,
2019-08-13 17:15:00,0.0,2.7010044733941,
2019-08-13 17:30:00,0.0,2.7441987969293082,
2019-08-13 17:45:00,0.0,2.787393120464517,
2019-08-13 18:00:00,0.0,2.8080589105616793,
2019-08-13 18:15:00,0.0,2.8287247006588423,
2019-08-13 18:30:00,0.0,2.8230857734327257,
2019-08-13 18:45:00,0.0,2.8174468462066096,
2019-08-13 19:00:00,0.0,2.802109140953806,
2019-08-13 19:15:00,8.0,2.7867714357010027,
2019-08-13 19:30:00,0.0,2.73254027315619,
2019-08-13 19:45:00,0.0,2.678309110611377,
2019-08-13 20:00:00,0.0,2.646241859855153,
2019-08-13 20:15:00,16.0,2.6141746090989297,
2019-08-13 20:30:00,52.0,2.6071634444953125,
2019-08-13 20:45:00,0.0,2.6001522798916947,
2019-08-13 21:00:00,20.0,2.5925745963620557,
2019-08-13 21:15:00,52.0,2.584996912832417,
2019-08-13 21:30:00,8.0,2.574994166556794,
2019-08-13 21:45:00,116.0,2.564991420281171,
2019-08-13 22:00:00,36.0,2.554988674005548,
2019-08-13 22:15:00,64.0,,
2019-08-13 22:30:00,16.0,2.5349831814543027,
2019-08-13 22:45:00,56.0,2.4819424287652736,
2019-08-13 23:00:00,12.0,2.4289016760762445,
2019-08-13 23:15:00,40.0,2.395249736784052,
2019-08-13 23:30:00,60.0,2.36159779749186,
2019-08-13 23:45:00,56.0,2.3726298108029207,
2019-08-14 00:00:00,100.0,2.383661824113982,
2019-08-14 00:15:00,36.0,2.3268451422646637,
2019-08-14 00:30:00,80.0,2.2700284604153453,
2019-08-14 00:45:00,20.0,2.2500069395854227,
2019-08-14 01:00:00,48.0,2.2299854187555,
2019-08-14 01:15:00,48.0,2.194166011831102,
2019-08-14 01:30:00,4.0,2.1583466049067037,
2019-08-14 01:45:00,24.0,2.1280160541943265,
2019-08-14 02:00:00,12.0,2.0976855034819493,
2019-08-14 02:15:00,0.0,2.039461158378816,
2019-08-14 02:30:00,0.0,1.981236813275683,
2019-08-14 02:45:00,0.0,1.9799525972455894,
2019-08-14 03:00:00,4.0,1.978668381215496,
2019-08-14 03:15:00,4.0,1.98027766043409,
2019-08-14 03:30:00,0.0,1.981886939652684,
2019-08-14 03:45:00,0.0,1.9500451298051118,
2019-08-14 04:00:00,0.0,1.9182033199575397,
2019-08-14 04:15:00,0.0,1.926733067820439,
2019-08-14 04:30:00,0.0,1.9352628156833385,
2019-08-14 04:45:00,0.0,1.8836894602733536,
2019-08-14 05:00:00,0.0,1.832116104863369,
2019-08-14 05:15:00,0.0,1.7997153377355604,
2019-08-14 05:30:00,0.0,1.7673145706077518,
2019-08-14 05:45:00,0.0,1.7790966677451365,
2019-08-14 06:00:00,0.0,1.7908787648825215,
2019-08-14 06:15:00,0.0,1.8339108620199065,
2019-08-14 06:30:00,0.0,1.8769429591572917,
2019-08-14 06:45:00,0.0,1.9195791484464269,
2019-08-14 07:00:00,0.0,1.9622153377355618,
2019-08-14 07:15:00,0.0,1.9515100948921,
2019-08-14 07:30:00,0.0,1.9408048520486383,
2019-08-14 07:45:00,0.0,1.911349609205172,
2019-08-14 08:00:00,0.0,1.881894366361706,
2019-08-14 08:15:00,0.0,1.8465480749495509,
2019-08-14 08:30:00,0.0,1.811201783537396,
2019-08-14 08:45:00,0.0,1.7773282542674176,
2019-08-14 09:00:00,0.0,1.7434547249974393,
2019-08-14 09:15:00,0.0,1.7272543414335348,
2019-08-14 09:30:00,0.0,1.7110539578696304,
2019-08-14 09:45:00,0.0,1.6771804285996486,
2019-08-14 10:00:00,0.0,1.6433068993296667,
2019-08-14 10:15:00,0.0,1.5532108913580571,
2019-08-14 10:30:00,0.0,1.4631148833864476,
2019-08-14 10:45:00,0.0,1.3841287715061683,
2019-08-14 11:00:00,0.0,1.3051426596258893,
2019-08-14 11:15:00,0.0,1.2993286855305404,
2019-08-14 11:30:00,0.0,1.2935147114351917,
2019-08-14 11:45:00,0.0,1.3268017114537103,
2019-08-14 12:00:00,0.0,1.360088711472229,
2019-08-14 12:15:00,0.0,1.400918723593307,
2019-08-14 12:30:00,4.0,1.4417487357143848,
2019-08-14 12:45:00,0.0,1.51858226508047,
2019-08-14 13:00:00,0.0,1.5954157944465548,
2019-08-14 13:15:00,0.0,1.6528179331318857,
2019-08-14 13:30:00,0.0,1.7102200718172167,
2019-08-14 13:45:00,0.0,1.7735381564305621,
2019-08-14 14:00:00,0.0,1.8368562410439075,
2019-08-14 14:15:00,0.0,1.9078285171820204,
2019-08-14 14:30:00,0.0,1.9788007933201333,
2019-08-14 14:45:00,0.0,2.041013412052667,
2019-08-14 15:00:00,0.0,2.1032260307852013,
2019-08-14 15:15:00,0.0,2.1491577734096436,
2019-08-14 15:30:00,0.0,2.1950895160340864,
2019-08-14 15:45:00,0.0,2.250354974740869,
2019-08-14 16:00:00,0.0,2.305620433447652,
2019-08-14 16:15:00,0.0,2.343825086491486,
2019-08-14 16:30:00,0.0,2.3820297395353194,
2019-08-14 16:45:00,0.0,2.3857414347577124,
2019-08-14 17:00:00,0.0,2.3894531299801054,
2019-08-14 17:15:00,0.0,2.3846172903836487,
2019-08-14 17:30:00,0.0,2.379781450787192,
2019-08-14 17:45:00,0.0,2.385288285780833,
2019-08-14 18:00:00,0.0,2.390795120774474,
2019-08-14 18:15:00,0.0,2.411294598454495,
2019-08-14 18:30:00,0.0,2.431794076134516,31.551147763690743
2019-08-14 18:45:00,0.0,2.441687641034394,30.315287827922162
2019-08-14 19:00:00,0.0,2.451581205934272,28.884801814612555
2019-08-14 19:15:00,0.0,2.468324091654655,27.368107084718776
2019-08-14 19:30:00,0.0,2.485066977375038,25.481443703950198
2019-08-14 19:45:00,4.0,2.45592080478625,23.95142286962495
2019-08-14 20:00:00,0.0,2.426774632197462,22.808973975908355
2019-08-14 20:15:00,0.0,2.436990145379045,21.396187545767525
2019-08-14 20:30:00,32.0,2.447205658560628,19.823962035301594
2019-08-14 20:45:00,76.0,2.4456968822116645,18.064169161523253
2019-08-14 21:00:00,124.0,2.444188105862701,16.569816117949404
2019-08-14 21:15:00,268.0,2.471001545452682,15.715393377030294
2019-08-14 21:30:00,584.0,2.497814985042663,14.458423543642132
2019-08-14 21:45:00,168.0,2.479312544410453,13.534780893248719
2019-08-14 22:00:00,732.0,2.4608101037782424,13.476719489592565
2019-08-14 22:15:00,904.0,2.4412017569703304,13.636312048067262
2019-08-14 22:30:00,940.0,2.4215934101624184,14.09327803535964
2019-08-14 22:45:00,964.0,2.415805098780371,14.792486612897747
2019-08-14 23:00:00,924.0,2.410016787398324,15.201133311825341
2019-08-14 23:15:00,984.0,2.4048688173780013,15.92090658290325
2019-08-14 23:30:00,924.0,2.399720847357678,17.020220218801505
2019-08-14 23:45:00,848.0,2.4118320141276604,17.753113745588273
2019-08-15 00:00:00,608.0,2.423943180897643,18.368725712789974
2019-08-15 00:15:00,580.0,2.373491746492228,19.00906680072613
2019-08-15 00:30:00,428.0,2.323040312086813,18.6939297681384
2019-08-15 00:45:00,436.0,2.3029899440970114,17.463315843329205
2019-08-15 01:00:00,272.0,2.28293957610721,16.447242558513377
2019-08-15 01:15:00,236.0,2.2330150802718176,15.79183131449501
2019-08-15 01:30:00,84.0,2.183090584436425,15.263399667204379
2019-08-15 01:45:00,108.0,2.174005445442496,14.936863172916128
2019-08-15 02:00:00,60.0,2.164920306448567,15.383312229291791
2019-08-15 02:15:00,188.0,2.151902907409951,15.897869486500335
2019-08-15 02:30:00,88.0,2.138885508371335,16.276568553055146
2019-08-15 02:45:00,20.0,2.1295362287025386,17.056508253397354
2019-08-15 03:00:00,8.0,2.120186949033742,17.83898746160996
2019-08-15 03:15:00,0.0,2.0821250319324003,18.15327623241938
2019-08-15 03:30:00,32.0,2.044063114831058,18.156576589356167
2019-08-15 03:45:00,0.0,2.034401671895833,18.278342402998778
2019-08-15 04:00:00,4.0,2.024740228960608,18.005030001967953
2019-08-15 04:15:00,4.0,2.038960922137761,18.083032388718145
2019-08-15 04:30:00,0.0,2.053181615314914,18.29258519049629
2019-08-15 04:45:00,0.0,2.031014588619529,18.315677619262782
2019-08-15 05:00:00,0.0,2.0088475619241444,18.223136865314416
2019-08-15 05:15:00,0.0,2.002956513355452,17.858919386660123
2019-08-15 05:30:00,0.0,1.9970654647867596,17.761541462862514
2019-08-15 05:45:00,4.0,2.001483751213279,17.850035558564308
2019-08-15 06:00:00,0.0,2.0059020376397982,18.012262893381887
2019-08-15 06:15:00,0.0,2.0059020376397982,18.572054408597907
2019-08-15 06:30:00,0.0,2.0059020376397982,18.040065433228154
2019-08-15 06:45:00,0.0,1.9764467947963356,16.576158687370203
2019-08-15 07:00:00,0.0,1.9469915519528729,15.419934828640997
2019-08-15 07:15:00,0.0,1.936682216957661,14.861564632905209
2019-08-15 07:30:00,0.0,1.9263728819624493,14.618602085265499
2019-08-15 07:45:00,0.0,1.9190090712515837,14.368924802912508
2019-08-15 08:00:00,0.0,1.9116452605407184,14.146443007674923
2019-08-15 08:15:00,0.0,1.9028086876876795,14.041061247630472
2019-08-15 08:30:00,0.0,1.8939721148346405,13.562682792039533
2019-08-15 08:45:00,0.0,1.8969176391189866,13.356976012206909
2019-08-15 09:00:00,0.0,1.8998631634033327,13.482279222374883
2019-08-15 09:15:00,0.0,1.8939721148346402,13.42976906881329
2019-08-15 09:30:00,0.0,1.888081066265948,13.411363062491853
2019-08-15 09:45:00,0.0,1.886608304123775,13.38670852157425
2019-08-15 10:00:00,0.0,1.8851355419816016,13.044025062956978
2019-08-15 10:15:00,0.0,1.8719940745462254,13.238170596503899
2019-08-15 10:30:00,0.0,1.858852607110849,13.407051468652691
2019-08-15 10:45:00,0.0,1.8770549147564426,13.416155401708068
2019-08-15 11:00:00,0.0,1.895257222402036,13.638505940475872
2019-08-15 11:15:00,0.0,1.9257618956465548,13.62718685860393
2019-08-15 11:30:00,0.0,1.9562665688910736,13.240221366464256
2019-08-15 11:45:00,8.0,1.9581453161133038,13.483654304554511
2019-08-15 12:00:00,0.0,1.960024063335534,14.65048853676876
2019-08-15 12:15:00,0.0,1.97903167103276,15.882755148408673
2019-08-15 12:30:00,0.0,1.9980392787299863,16.93398025241459
2019-08-15 12:45:00,0.0,2.04150176033168,17.013484806612926
2019-08-15 13:00:00,0.0,2.0849642419333736,17.224774301277552
2019-08-15 13:15:00,0.0,2.1139152201966422,18.138046081185674
2019-08-15 13:30:00,0.0,2.1428661984599113,18.606804296072
2019-08-15 13:45:00,0.0,2.17181717672318,18.88132816514339
2019-08-15 14:00:00,0.0,2.2110343434764568,19.38000635561085
2019-08-15 14:15:00,0.0,2.2502515102297336,19.892369227628027
2019-08-15 14:30:00,0.0,2.30434883031003,20.366876337480925
2019-08-15 14:45:00,0.0,2.3584461503903267,21.350330127782883
2019-08-15 15:00:00,0.0,2.4107265154042867,22.222920284079095
2019-08-15 15:15:00,0.0,2.4630068804182463,22.61322128396359
2019-08-15 15:30:00,4.0,2.5123248147816915,23.162805977612738
2019-08-15 15:45:00,0.0,2.561642749145136,23.474781548483204
2019-08-15 16:00:00,0.0,2.618790961518246,23.886474056740767
2019-08-15 16:15:00,0.0,2.675939173891356,25.475981951028743
2019-08-15 16:30:00,0.0,2.737691995433571,25.87176093296648
